"Date","Time","Test Total Time",,
"01/18/25","12:04:47","(hh:mm:ss): 1:45:57",,
,,,,
"Rated Capacity","Tested Capacity","PASS",,,
"18.00 Ah","13.24 Ah",,,
,,,,
"Cells","Battery Type","Battery Weight",,
"6","Lead Acid","0.000 lbs",,
"Battery Age","Battery Manufacturer","Battery Notes",,
"1.000 mo","","",,
,,,,
"Sample Rate",,,,
"1.000",,,,
,,,,
"Test Current","Graph Type",,,
"7.500 Amps","AmpHrs",,,
,,,,
"Test","Time (s)","Voltage (V)","Current","Temp (F)"
"Battery_Y","3991.000","11.943","7.500","999.90"
"Battery_Y","3992.000","11.943","7.500","999.90"
"Battery_Y","3993.000","11.943","7.500","999.90"
"Battery_Y","3994.000","11.943","7.500","999.90"
"Battery_Y","3995.000","11.943","7.500","999.90"
"Battery_Y","3996.000","11.943","7.500","999.90"
"Battery_Y","3997.000","11.943","7.500","999.90"
"Battery_Y","3998.000","11.943","7.500","999.90"
"Battery_Y","3999.000","11.943","7.500","999.90"
"Battery_Y","4000.000","11.943","7.500","999.90"
"Battery_Y","4001.000","11.943","7.500","999.90"
"Battery_Y","4002.000","11.939","7.500","999.90"
"Battery_Y","4003.000","11.939","7.500","999.90"
"Battery_Y","4004.000","11.939","7.500","999.90"
"Battery_Y","4005.000","11.935","7.500","999.90"
"Battery_Y","4006.000","11.935","7.500","999.90"
"Battery_Y","4007.000","11.935","7.500","999.90"
"Battery_Y","4008.000","11.935","7.500","999.90"
"Battery_Y","4009.000","11.935","7.500","999.90"
"Battery_Y","4010.000","11.935","7.500","999.90"
"Battery_Y","4011.000","11.935","7.500","999.90"
"Battery_Y","4012.000","11.935","7.500","999.90"
"Battery_Y","4013.000","11.935","7.500","999.90"
"Battery_Y","4014.000","11.935","7.500","999.90"
"Battery_Y","4015.000","11.935","7.500","999.90"
"Battery_Y","4016.000","11.935","7.500","999.90"
"Battery_Y","4017.000","11.935","7.500","999.90"
"Battery_Y","4018.000","11.935","7.500","999.90"
"Battery_Y","4019.000","11.935","7.500","999.90"
"Battery_Y","4020.000","11.935","7.500","999.90"
"Battery_Y","4021.000","11.935","7.500","999.90"
"Battery_Y","4022.000","11.935","7.500","999.90"
"Battery_Y","4023.000","11.935","7.500","999.90"
"Battery_Y","4024.000","11.935","7.500","999.90"
"Battery_Y","4025.000","11.935","7.500","999.90"
"Battery_Y","4026.000","11.935","7.500","999.90"
"Battery_Y","4027.000","11.935","7.500","999.90"
"Battery_Y","4028.000","11.935","7.500","999.90"
"Battery_Y","4029.000","11.935","7.500","999.90"
"Battery_Y","4030.000","11.935","7.500","999.90"
"Battery_Y","4031.000","11.935","7.500","999.90"
"Battery_Y","4032.000","11.935","7.500","999.90"
"Battery_Y","4033.000","11.935","7.500","999.90"
"Battery_Y","4034.000","11.935","7.500","999.90"
"Battery_Y","4035.000","11.931","7.500","999.90"
"Battery_Y","4036.000","11.931","7.500","999.90"
"Battery_Y","4037.000","11.931","7.500","999.90"
"Battery_Y","4038.000","11.931","7.500","999.90"
"Battery_Y","4039.000","11.927","7.500","999.90"
"Battery_Y","4040.000","11.927","7.500","999.90"
"Battery_Y","4041.000","11.927","7.500","999.90"
"Battery_Y","4042.000","11.927","7.500","999.90"
"Battery_Y","4043.000","11.927","7.500","999.90"
"Battery_Y","4044.000","11.927","7.500","999.90"
"Battery_Y","4045.000","11.927","7.500","999.90"
"Battery_Y","4046.000","11.927","7.500","999.90"
"Battery_Y","4047.000","11.927","7.500","999.90"
"Battery_Y","4048.000","11.927","7.500","999.90"
"Battery_Y","4049.000","11.927","7.500","999.90"
"Battery_Y","4050.000","11.927","7.500","999.90"
"Battery_Y","4051.000","11.927","7.500","999.90"
"Battery_Y","4052.000","11.927","7.500","999.90"
"Battery_Y","4053.000","11.927","7.500","999.90"
"Battery_Y","4054.000","11.927","7.500","999.90"
"Battery_Y","4055.000","11.927","7.500","999.90"
"Battery_Y","4056.000","11.927","7.500","999.90"
"Battery_Y","4057.000","11.927","7.500","999.90"
"Battery_Y","4058.000","11.927","7.500","999.90"
"Battery_Y","4059.000","11.927","7.500","999.90"
"Battery_Y","4060.000","11.927","7.500","999.90"
"Battery_Y","4061.000","11.927","7.500","999.90"
"Battery_Y","4062.000","11.927","7.500","999.90"
"Battery_Y","4063.000","11.927","7.500","999.90"
"Battery_Y","4064.000","11.927","7.500","999.90"
"Battery_Y","4065.000","11.927","7.500","999.90"
"Battery_Y","4066.000","11.927","7.500","999.90"
"Battery_Y","4067.000","11.927","7.500","999.90"
"Battery_Y","4068.000","11.923","7.500","999.90"
"Battery_Y","4069.000","11.923","7.500","999.90"
"Battery_Y","4070.000","11.923","7.500","999.90"
"Battery_Y","4071.000","11.919","7.500","999.90"
"Battery_Y","4072.000","11.919","7.500","999.90"
"Battery_Y","4073.000","11.919","7.500","999.90"
"Battery_Y","4074.000","11.919","7.500","999.90"
"Battery_Y","4075.000","11.919","7.500","999.90"
"Battery_Y","4076.000","11.919","7.500","999.90"
"Battery_Y","4077.000","11.919","7.500","999.90"
"Battery_Y","4078.000","11.919","7.500","999.90"
"Battery_Y","4079.000","11.919","7.500","999.90"
"Battery_Y","4080.000","11.919","7.500","999.90"
"Battery_Y","4081.000","11.919","7.500","999.90"
"Battery_Y","4082.000","11.919","7.500","999.90"
"Battery_Y","4083.000","11.919","7.500","999.90"
"Battery_Y","4084.000","11.919","7.500","999.90"
"Battery_Y","4085.000","11.919","7.500","999.90"
"Battery_Y","4086.000","11.919","7.500","999.90"
"Battery_Y","4087.000","11.919","7.500","999.90"
"Battery_Y","4088.000","11.919","7.500","999.90"
"Battery_Y","4089.000","11.919","7.500","999.90"
"Battery_Y","4090.000","11.919","7.500","999.90"
"Battery_Y","4091.000","11.919","7.500","999.90"
"Battery_Y","4092.000","11.919","7.500","999.90"
"Battery_Y","4093.000","11.919","7.500","999.90"
"Battery_Y","4094.000","11.919","7.500","999.90"
"Battery_Y","4095.000","11.919","7.500","999.90"
"Battery_Y","4096.000","11.919","7.500","999.90"
"Battery_Y","4097.000","11.919","7.500","999.90"
"Battery_Y","4098.000","11.915","7.500","999.90"
"Battery_Y","4099.000","11.915","7.500","999.90"
"Battery_Y","4100.000","11.915","7.500","999.90"
"Battery_Y","4101.000","11.915","7.500","999.90"
"Battery_Y","4102.000","11.911","7.500","999.90"
"Battery_Y","4103.000","11.911","7.500","999.90"
"Battery_Y","4104.000","11.911","7.500","999.90"
"Battery_Y","4105.000","11.911","7.500","999.90"
"Battery_Y","4106.000","11.911","7.500","999.90"
"Battery_Y","4107.000","11.911","7.500","999.90"
"Battery_Y","4108.000","11.911","7.500","999.90"
"Battery_Y","4109.000","11.911","7.500","999.90"
"Battery_Y","4110.000","11.911","7.500","999.90"
"Battery_Y","4111.000","11.911","7.500","999.90"
"Battery_Y","4112.000","11.911","7.500","999.90"
"Battery_Y","4113.000","11.911","7.500","999.90"
"Battery_Y","4114.000","11.911","7.500","999.90"
"Battery_Y","4115.000","11.911","7.500","999.90"
"Battery_Y","4116.000","11.911","7.500","999.90"
"Battery_Y","4117.000","11.911","7.500","999.90"
"Battery_Y","4118.000","11.911","7.500","999.90"
"Battery_Y","4119.000","11.911","7.500","999.90"
"Battery_Y","4120.000","11.911","7.500","999.90"
"Battery_Y","4121.000","11.911","7.500","999.90"
"Battery_Y","4122.000","11.911","7.500","999.90"
"Battery_Y","4123.000","11.911","7.500","999.90"
"Battery_Y","4124.000","11.911","7.500","999.90"
"Battery_Y","4125.000","11.911","7.500","999.90"
"Battery_Y","4126.000","11.911","7.500","999.90"
"Battery_Y","4127.000","11.911","7.500","999.90"
"Battery_Y","4128.000","11.911","7.500","999.90"
"Battery_Y","4129.000","11.911","7.500","999.90"
"Battery_Y","4130.000","11.907","7.500","999.90"
"Battery_Y","4131.000","11.907","7.500","999.90"
"Battery_Y","4132.000","11.907","7.500","999.90"
"Battery_Y","4133.000","11.907","7.500","999.90"
"Battery_Y","4134.000","11.903","7.500","999.90"
"Battery_Y","4135.000","11.903","7.500","999.90"
"Battery_Y","4136.000","11.903","7.500","999.90"
"Battery_Y","4137.000","11.903","7.500","999.90"
"Battery_Y","4138.000","11.903","7.500","999.90"
"Battery_Y","4139.000","11.903","7.500","999.90"
"Battery_Y","4140.000","11.903","7.500","999.90"
"Battery_Y","4141.000","11.903","7.500","999.90"
"Battery_Y","4142.000","11.903","7.500","999.90"
"Battery_Y","4143.000","11.903","7.500","999.90"
"Battery_Y","4144.000","11.903","7.500","999.90"
"Battery_Y","4145.000","11.903","7.500","999.90"
"Battery_Y","4146.000","11.903","7.500","999.90"
"Battery_Y","4147.000","11.903","7.500","999.90"
"Battery_Y","4148.000","11.903","7.500","999.90"
"Battery_Y","4149.000","11.903","7.500","999.90"
"Battery_Y","4150.000","11.903","7.500","999.90"
"Battery_Y","4151.000","11.903","7.500","999.90"
"Battery_Y","4152.000","11.903","7.500","999.90"
"Battery_Y","4153.000","11.903","7.500","999.90"
"Battery_Y","4154.000","11.903","7.500","999.90"
"Battery_Y","4155.000","11.903","7.500","999.90"
"Battery_Y","4156.000","11.903","7.500","999.90"
"Battery_Y","4157.000","11.903","7.500","999.90"
"Battery_Y","4158.000","11.903","7.500","999.90"
"Battery_Y","4159.000","11.903","7.500","999.90"
"Battery_Y","4160.000","11.903","7.500","999.90"
"Battery_Y","4161.000","11.903","7.500","999.90"
"Battery_Y","4162.000","11.903","7.500","999.90"
"Battery_Y","4163.000","11.900","7.500","999.90"
"Battery_Y","4164.000","11.900","7.500","999.90"
"Battery_Y","4165.000","11.896","7.500","999.90"
"Battery_Y","4166.000","11.896","7.500","999.90"
"Battery_Y","4167.000","11.896","7.500","999.90"
"Battery_Y","4168.000","11.896","7.500","999.90"
"Battery_Y","4169.000","11.896","7.500","999.90"
"Battery_Y","4170.000","11.896","7.500","999.90"
"Battery_Y","4171.000","11.896","7.500","999.90"
"Battery_Y","4172.000","11.896","7.500","999.90"
"Battery_Y","4173.000","11.896","7.500","999.90"
"Battery_Y","4174.000","11.896","7.500","999.90"
"Battery_Y","4175.000","11.896","7.500","999.90"
"Battery_Y","4176.000","11.896","7.500","999.90"
"Battery_Y","4177.000","11.896","7.500","999.90"
"Battery_Y","4178.000","11.896","7.500","999.90"
"Battery_Y","4179.000","11.896","7.500","999.90"
"Battery_Y","4180.000","11.896","7.500","999.90"
"Battery_Y","4181.000","11.896","7.500","999.90"
"Battery_Y","4182.000","11.896","7.500","999.90"
"Battery_Y","4183.000","11.896","7.500","999.90"
"Battery_Y","4184.000","11.896","7.500","999.90"
"Battery_Y","4185.000","11.896","7.500","999.90"
"Battery_Y","4186.000","11.896","7.500","999.90"
"Battery_Y","4187.000","11.896","7.500","999.90"
"Battery_Y","4188.000","11.896","7.500","999.90"
"Battery_Y","4189.000","11.896","7.500","999.90"
"Battery_Y","4190.000","11.896","7.500","999.90"
"Battery_Y","4191.000","11.892","7.500","999.90"
"Battery_Y","4192.000","11.892","7.500","999.90"
"Battery_Y","4193.000","11.892","7.500","999.90"
"Battery_Y","4194.000","11.888","7.500","999.90"
"Battery_Y","4195.000","11.888","7.500","999.90"
"Battery_Y","4196.000","11.888","7.500","999.90"
"Battery_Y","4197.000","11.888","7.500","999.90"
"Battery_Y","4198.000","11.888","7.500","999.90"
"Battery_Y","4199.000","11.888","7.500","999.90"
"Battery_Y","4200.000","11.888","7.500","999.90"
"Battery_Y","4201.000","11.888","7.500","999.90"
"Battery_Y","4202.000","11.888","7.500","999.90"
"Battery_Y","4203.000","11.888","7.500","999.90"
"Battery_Y","4204.000","11.888","7.500","999.90"
"Battery_Y","4205.000","11.888","7.500","999.90"
"Battery_Y","4206.000","11.888","7.500","999.90"
"Battery_Y","4207.000","11.888","7.500","999.90"
"Battery_Y","4208.000","11.888","7.500","999.90"
"Battery_Y","4209.000","11.888","7.500","999.90"
"Battery_Y","4210.000","11.888","7.500","999.90"
"Battery_Y","4211.000","11.888","7.500","999.90"
"Battery_Y","4212.000","11.888","7.500","999.90"
"Battery_Y","4213.000","11.888","7.500","999.90"
"Battery_Y","4214.000","11.888","7.500","999.90"
"Battery_Y","4215.000","11.888","7.500","999.90"
"Battery_Y","4216.000","11.888","7.500","999.90"
"Battery_Y","4217.000","11.888","7.500","999.90"
"Battery_Y","4218.000","11.888","7.500","999.90"
"Battery_Y","4219.000","11.888","7.500","999.90"
"Battery_Y","4220.000","11.888","7.500","999.90"
"Battery_Y","4221.000","11.888","7.500","999.90"
"Battery_Y","4222.000","11.884","7.500","999.90"
"Battery_Y","4223.000","11.884","7.500","999.90"
"Battery_Y","4224.000","11.884","7.500","999.90"
"Battery_Y","4225.000","11.880","7.500","999.90"
"Battery_Y","4226.000","11.880","7.500","999.90"
"Battery_Y","4227.000","11.880","7.500","999.90"
"Battery_Y","4228.000","11.880","7.500","999.90"
"Battery_Y","4229.000","11.880","7.500","999.90"
"Battery_Y","4230.000","11.880","7.500","999.90"
"Battery_Y","4231.000","11.880","7.500","999.90"
"Battery_Y","4232.000","11.880","7.500","999.90"
"Battery_Y","4233.000","11.880","7.500","999.90"
"Battery_Y","4234.000","11.880","7.500","999.90"
"Battery_Y","4235.000","11.880","7.500","999.90"
"Battery_Y","4236.000","11.880","7.500","999.90"
"Battery_Y","4237.000","11.880","7.500","999.90"
"Battery_Y","4238.000","11.880","7.500","999.90"
"Battery_Y","4239.000","11.880","7.500","999.90"
"Battery_Y","4240.000","11.880","7.500","999.90"
"Battery_Y","4241.000","11.880","7.500","999.90"
"Battery_Y","4242.000","11.880","7.500","999.90"
"Battery_Y","4243.000","11.880","7.500","999.90"
"Battery_Y","4244.000","11.880","7.500","999.90"
"Battery_Y","4245.000","11.880","7.500","999.90"
"Battery_Y","4246.000","11.880","7.500","999.90"
"Battery_Y","4247.000","11.880","7.500","999.90"
"Battery_Y","4248.000","11.880","7.500","999.90"
"Battery_Y","4249.000","11.880","7.500","999.90"
"Battery_Y","4250.000","11.880","7.500","999.90"
"Battery_Y","4251.000","11.876","7.500","999.90"
"Battery_Y","4252.000","11.876","7.500","999.90"
"Battery_Y","4253.000","11.876","7.500","999.90"
"Battery_Y","4254.000","11.872","7.500","999.90"
"Battery_Y","4255.000","11.872","7.500","999.90"
"Battery_Y","4256.000","11.872","7.500","999.90"
"Battery_Y","4257.000","11.872","7.500","999.90"
"Battery_Y","4258.000","11.872","7.500","999.90"
"Battery_Y","4259.000","11.872","7.500","999.90"
"Battery_Y","4260.000","11.872","7.500","999.90"
"Battery_Y","4261.000","11.872","7.500","999.90"
"Battery_Y","4262.000","11.872","7.500","999.90"
"Battery_Y","4263.000","11.872","7.500","999.90"
"Battery_Y","4264.000","11.872","7.500","999.90"
"Battery_Y","4265.000","11.872","7.500","999.90"
"Battery_Y","4266.000","11.872","7.500","999.90"
"Battery_Y","4267.000","11.872","7.500","999.90"
"Battery_Y","4268.000","11.872","7.500","999.90"
"Battery_Y","4269.000","11.872","7.500","999.90"
"Battery_Y","4270.000","11.872","7.500","999.90"
"Battery_Y","4271.000","11.872","7.500","999.90"
"Battery_Y","4272.000","11.872","7.500","999.90"
"Battery_Y","4273.000","11.876","7.500","999.90"
"Battery_Y","4274.000","11.876","7.500","999.90"
"Battery_Y","4275.000","11.876","7.500","999.90"
"Battery_Y","4276.000","11.876","7.500","999.90"
"Battery_Y","4277.000","11.876","7.500","999.90"
"Battery_Y","4278.000","11.872","7.500","999.90"
"Battery_Y","4279.000","11.872","7.500","999.90"
"Battery_Y","4280.000","11.872","7.500","999.90"
"Battery_Y","4281.000","11.872","7.500","999.90"
"Battery_Y","4282.000","11.872","7.500","999.90"
"Battery_Y","4283.000","11.872","7.500","999.90"
"Battery_Y","4284.000","11.872","7.500","999.90"
"Battery_Y","4285.000","11.872","7.500","999.90"
"Battery_Y","4286.000","11.872","7.500","999.90"
"Battery_Y","4287.000","11.872","7.500","999.90"
"Battery_Y","4288.000","11.872","7.500","999.90"
"Battery_Y","4289.000","11.872","7.500","999.90"
"Battery_Y","4290.000","11.872","7.500","999.90"
"Battery_Y","4291.000","11.872","7.500","999.90"
"Battery_Y","4292.000","11.872","7.500","999.90"
"Battery_Y","4293.000","11.872","7.500","999.90"
"Battery_Y","4294.000","11.872","7.500","999.90"
"Battery_Y","4295.000","11.872","7.500","999.90"
"Battery_Y","4296.000","11.872","7.500","999.90"
"Battery_Y","4297.000","11.872","7.500","999.90"
"Battery_Y","4298.000","11.872","7.500","999.90"
"Battery_Y","4299.000","11.872","7.500","999.90"
"Battery_Y","4300.000","11.872","7.500","999.90"
"Battery_Y","4301.000","11.872","7.500","999.90"
"Battery_Y","4302.000","11.872","7.500","999.90"
"Battery_Y","4303.000","11.872","7.500","999.90"
"Battery_Y","4304.000","11.872","7.500","999.90"
"Battery_Y","4305.000","11.872","7.500","999.90"
"Battery_Y","4306.000","11.868","7.500","999.90"
"Battery_Y","4307.000","11.872","7.500","999.90"
"Battery_Y","4308.000","11.868","7.500","999.90"
"Battery_Y","4309.000","11.868","7.500","999.90"
"Battery_Y","4310.000","11.868","7.500","999.90"
"Battery_Y","4311.000","11.864","7.500","999.90"
"Battery_Y","4312.000","11.864","7.500","999.90"
"Battery_Y","4313.000","11.864","7.500","999.90"
"Battery_Y","4314.000","11.864","7.500","999.90"
"Battery_Y","4315.000","11.864","7.500","999.90"
"Battery_Y","4316.000","11.864","7.500","999.90"
"Battery_Y","4317.000","11.864","7.500","999.90"
"Battery_Y","4318.000","11.864","7.500","999.90"
"Battery_Y","4319.000","11.864","7.500","999.90"
"Battery_Y","4320.000","11.864","7.500","999.90"
"Battery_Y","4321.000","11.864","7.500","999.90"
"Battery_Y","4322.000","11.864","7.500","999.90"
"Battery_Y","4323.000","11.864","7.500","999.90"
"Battery_Y","4324.000","11.864","7.500","999.90"
"Battery_Y","4325.000","11.864","7.500","999.90"
"Battery_Y","4326.000","11.864","7.500","999.90"
"Battery_Y","4327.000","11.864","7.500","999.90"
"Battery_Y","4328.000","11.864","7.500","999.90"
"Battery_Y","4329.000","11.864","7.500","999.90"
"Battery_Y","4330.000","11.864","7.500","999.90"
"Battery_Y","4331.000","11.864","7.500","999.90"
"Battery_Y","4332.000","11.864","7.500","999.90"
"Battery_Y","4333.000","11.864","7.500","999.90"
"Battery_Y","4334.000","11.860","7.500","999.90"
"Battery_Y","4335.000","11.860","7.500","999.90"
"Battery_Y","4336.000","11.860","7.500","999.90"
"Battery_Y","4337.000","11.860","7.500","999.90"
"Battery_Y","4338.000","11.856","7.500","999.90"
"Battery_Y","4339.000","11.856","7.500","999.90"
"Battery_Y","4340.000","11.856","7.500","999.90"
"Battery_Y","4341.000","11.856","7.500","999.90"
"Battery_Y","4342.000","11.856","7.500","999.90"
"Battery_Y","4343.000","11.856","7.500","999.90"
"Battery_Y","4344.000","11.856","7.500","999.90"
"Battery_Y","4345.000","11.856","7.500","999.90"
"Battery_Y","4346.000","11.856","7.500","999.90"
"Battery_Y","4347.000","11.856","7.500","999.90"
"Battery_Y","4348.000","11.856","7.500","999.90"
"Battery_Y","4349.000","11.856","7.500","999.90"
"Battery_Y","4350.000","11.856","7.500","999.90"
"Battery_Y","4351.000","11.856","7.500","999.90"
"Battery_Y","4352.000","11.856","7.500","999.90"
"Battery_Y","4353.000","11.856","7.500","999.90"
"Battery_Y","4354.000","11.856","7.500","999.90"
"Battery_Y","4355.000","11.856","7.500","999.90"
"Battery_Y","4356.000","11.856","7.500","999.90"
"Battery_Y","4357.000","11.856","7.500","999.90"
"Battery_Y","4358.000","11.856","7.500","999.90"
"Battery_Y","4359.000","11.856","7.500","999.90"
"Battery_Y","4360.000","11.856","7.500","999.90"
"Battery_Y","4361.000","11.856","7.500","999.90"
"Battery_Y","4362.000","11.856","7.500","999.90"
"Battery_Y","4363.000","11.856","7.500","999.90"
"Battery_Y","4364.000","11.856","7.500","999.90"
"Battery_Y","4365.000","11.856","7.500","999.90"
"Battery_Y","4366.000","11.852","7.500","999.90"
"Battery_Y","4367.000","11.852","7.500","999.90"
"Battery_Y","4368.000","11.848","7.500","999.90"
"Battery_Y","4369.000","11.848","7.500","999.90"
"Battery_Y","4370.000","11.848","7.500","999.90"
"Battery_Y","4371.000","11.848","7.500","999.90"
"Battery_Y","4372.000","11.848","7.500","999.90"
"Battery_Y","4373.000","11.848","7.500","999.90"
"Battery_Y","4374.000","11.848","7.500","999.90"
"Battery_Y","4375.000","11.848","7.500","999.90"
"Battery_Y","4376.000","11.848","7.500","999.90"
"Battery_Y","4377.000","11.848","7.500","999.90"
"Battery_Y","4378.000","11.848","7.500","999.90"
"Battery_Y","4379.000","11.848","7.500","999.90"
"Battery_Y","4380.000","11.848","7.500","999.90"
"Battery_Y","4381.000","11.848","7.500","999.90"
"Battery_Y","4382.000","11.848","7.500","999.90"
